Feature ID	Taxon	Confidence
0a4959a5b30bc2449c6952bbd48afe09	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas	0.9999999976542742
da3e4bb5176e262b2874dc3d774fc216	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	0.9987599122160372
373bf9fa5a051f0e52ab6b41ad48279a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas; s__Endozoicomonas_montiporae	0.7451244009889594
4573342fa1a0dba839708b850d913a2e	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9875670785062489
54fd3f8942988b3c82eabbf0fd8eff39	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9999102885901737
5b69bef1bbe9e7b678ec9c21870bea2d	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema; s__uncultured_spirochete	0.9812700499174383
8278c6b178245ff65bc4b9da3e054931	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiales_Incertae_Sedis; g__2013Ark19i; s__uncultured_bacterium	0.9999981998362844
8d47779fd9e99e67a86116cfadd06ab8	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.7174866102933836
677ef1f623649922d6fbb3eb249f9a2e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	0.847297350227841
373036f8b8afb5c89d47c61ba521801e	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema; s__uncultured_spirochete	0.9999999989018846
a337043562e024c4b84ea3de580cb18b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	0.9999242903203689
55bf2e0cc9ab57fbb9f72c41f348d4ef	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus	0.9611185088797879
7d10f9a48c649d34f8832343802e6bd7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9835155271885958
289ee7d996955d34f156c7863211ee24	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiales_Incertae_Sedis; g__2013Ark19i; s__uncultured_bacterium	0.9997433721720956
c2dea3b58855ebfb2229fc5d26e4fb42	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiales_Incertae_Sedis; g__2013Ark19i; s__uncultured_bacterium	0.9999834062913374
401ca275b60493e4454e0601b17e9360	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9995768704027954
963a2d94c85f0dcd2464f0f578d27eff	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiales_Incertae_Sedis; g__2013Ark19i	0.7608595524109321
308080b98cbecc89be6eb32a4e02089a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio	0.9340507315333466
d258ee09a6037b38fc656e781fab684a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter_maritimus	0.7393515476967377
ed4cb244247bde598d9a038661685d83	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.9216543785722632
0a65ba8bdfc0ef6dcf20127a0cadbeac	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9998004752403792
ee1711c8cf5818f18c7ff3fb62c8e17f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.754636840799734
0b53935e5eab2954ca1e2e174569c093	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__Weissella_oryzae	0.7938495080033977
442aabafae8770e6e00d88ac74369fa7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9949179102099112
14c31ce76dae90306888a70a45c16a1c	d__Bacteria	0.9895864138342193
d333c228e95e15437cad4606baf8c4ca	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9817411678821448
df7ff7240fc688d78d9ad0060d24849b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999966535555
6e06da74337db9ba6bb757a6e7380e6b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group	0.9999653947500341
a7c72995c544d5c113439a643df52d61	Unassigned	0.6781405160950633
6c0f1f01c052ecdf0f412304ac73db97	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter_celer	0.7038669762739749
b567fec40177d626adff35f5707650ca	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999840278809962
71f75ac1d396bb1f5b5d85cbe015da86	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; s__marine_metagenome	0.9706186529490141
59ae3437be39de5826837527bb969cb5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9996587154547528
47355a5bd946f15d798ec446081554b3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.999999972438212
2c2b13ff16ffcd03bca2fda819554858	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	0.9929128609125902
d939e236329bf3b245892382d62ed3dd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9623623560260636
7c3aae44b3dde515e5a79461c379de9e	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_delta	0.8969793954499649
f8f2ed6f4c5347952defeecd6a1b908f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiales_Incertae_Sedis; g__2013Ark19i; s__uncultured_bacterium	0.9999140369320552
7fde0135e37a107b96c17130b9593721	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.9999999567078103
ae1d8128f216dcac18ad24097c620654	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	0.9968473072329422
ace5b2a072268f243b07238fe28f2edc	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Chlamydiales_Incertae_Sedis; g__Candidatus_Similichlamydia; s__uncultured_Chlamydiaceae	0.837086968972485
97dfd19e4086ab253d81bbc76b9101f4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9571859610736285
16949f1d3e9b4b9e80fd217a62454140	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999996234255525
4bd18bd54b6a5062fa8d85b7895efc5e	Unassigned	0.6788315605097426
f7bcb18e1b38c865e419d4aafab01e46	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__uncultured; s__uncultured_bacterium	0.9992162616133771
d4a74af15de7dd72831a73cdc43e1ede	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.7974772603083009
807622593e046fa52a7c8b16cb3cc6ab	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9999999998961498
32857569be0f8ee247feaabca7a78004	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__uncultured; s__uncultured_Alphaproteobacteria	0.9955817824688666
d2b2e517bb7a104c79fd29224468e2d4	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_bacterium	0.988803183232879
5c234b77d346382cbf2075351ce9b453	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Enterovibrio; s__Enterovibrio_nigricans	0.850833813073452
20c19976fa05d400a58f82746e62e259	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9934834857501055
561a16b4a2b51172d5a294f85f83b012	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__uncultured_bacterium	0.9762987544448162
a7d7c2aa76eee98628761b64009effbc	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	0.9999999999863927
f074b46b6ba8efef5160017dbb2696c9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9724755678764632
b8120ef77b51d29de7a994f23a2eb872	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902	0.9785941517693013
154e60cbaed327b9dc0a564c195a090f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9999710803493533
bffe1a35d11dbbdab9393980984b6602	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; s__uncultured_bacterium	0.9483695373680631
8e8c425556fe34d38b7ffa5039eb537e	Unassigned	0.7990484382579633
77b149b505b3277fd2f888bb772390e2	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__uncultured; g__uncultured; s__uncultured_delta	0.7893405630518247
9a7ec870745b944d738b542b50f5451d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Virgulinella_fragilis	0.7097644138636783
cabb8cac44390626827f6de9217d9280	d__Bacteria	0.9920522282127425
d646bdaf10ea6b8827def08bbfd1004f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902	0.9710494094358323
6d13348aa2183c02240e0ab37a8b954e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.946106114492039
833b423c343f6c4968b27d73dd8d0203	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9998012816837393
f102a2581f279764761e567eb856736a	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	0.9999999999889756
2e1c372a72975a6c9c6580f3761c1af3	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema; s__uncultured_spirochete	0.9634237687275595
d40c527dfd879c930a6377b40730f48a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_Sphingobacteriia	0.8784989874401216
58e5b08089be1059228ff8563d076bab	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__Mesomycoplasma_moatsii	0.7534067422017857
0927bad973e37f006833b78abc3496d0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella	0.9999926562123258
ebe8c50e40df9540bbd3fb1764a12925	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999033569679386
6f53b96d4eeb3eada85b5e2cde79cee4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	0.9993462127920135
27b7abf750f14c5f952b8bad32805984	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9732783478723463
66e60ff4502dd8cb09c83e16ce95615d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus	0.905372328174617
691d9af21a5e6a6f91428d33cb506c86	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9999151064712873
dfeaad1be7f9958a6da6ebd5cfb25885	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella	0.9999938211764102
5dc9f1c95249782f76a52547ffc41996	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902	0.9867868696413011
91f61726a14461ec1dfe6378cfb6b1a3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	0.997808780626408
9a435c12d32fb441aa7b13b463d75173	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__uncultured_Mycoplasma	0.8395570052659338
a61af3787aebeb171dd7186bb8f4c4b1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Paraclostridium	0.8639201820535575
6339adcfb871b0c43849b56c9a3911ca	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999995978304819
aba5115c350d22afa270db46ee636c3e	d__Bacteria	0.9649907992677045
ee1f93a7e807259ed727725c1e4b35ce	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus	0.9999998574909988
a865f54a79709c6564e371f397617c7e	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9999321595204473
8413e8c00595ea0ca9becc15771a3081	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae	0.9137566649328328
7bc385e3fd9158b0cde86f841c395536	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__Thermus_thermophilus	0.991685624902724
3d7dcc6b46bf4dd1903083770996bd50	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Chlamydiales_Incertae_Sedis; g__Candidatus_Similichlamydia; s__Candidatus_Similichlamydia	0.7997890227680506
18d69defa8734b0429aa68fbb1d9c2c1	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_bacterium	0.9931698309221675
9710a22d2355dd8913b5ac0b5d4b4a62	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula	0.9948243450461768
0a2d6735048d634c603b7affcdf64655	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae1; g__Alcanivorax	0.9999999900380664
6f5792a96d7c4013c3a6915802185e01	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10	0.9999998955362421
991e4e2a2501021e6f555ac624b528b6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae1; g__Alcanivorax; s__Alcanivorax_venustensis	0.7234103007056377
cdd68714fbe7d2a50a49a6ef518e28e5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55	1.0000000000000002
2b17e676d7dd29efee02c788eec93b5b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__Stenotrophomonas_rhizophila	0.894458229832208
435308feb4e49860d1be23d5cea24b64	d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum	0.9585218580643492
5c22604693e2cfef696d92892435496d	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_bacterium	0.9999071079940919
f1689f691c56973b693e6c0bfc76d03b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9999820198765103
868406fccf276983499075421f408afd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae; g__Psychromonas; s__uncultured_proteobacterium	0.850092538296317
0ecf2caded8310cb39b940f2f85b7f13	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea; s__uncultured_bacterium	0.914240400446804
d2560b4e71636a728092b472ef9b7ffc	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__Mycoplasma_mobile	0.9797104072897136
ccc8619ccd95c3e430205c07c11ca4ac	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium	0.7235206776434191
7420b1496e074c866ea9510e461c1ec8	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.995515395391853
76631e2e5f0a351e4d9b9ac0c14f819f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter	0.943785539908473
340118c3d85a814d7310ec0bce06643b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter	0.9652124883010754
4d8f6cd1d4a1fea3ebe4b40022156c8a	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; s__marine_metagenome	0.8550033314717416
1fd488d9dc748d42292fbc6ccfcf9f07	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Pseudahrensia; s__uncultured_bacterium	0.8764104401979567
317fd256df582a87696a4fba4b6dd6ab	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiales_Incertae_Sedis; g__2013Ark19i; s__uncultured_bacterium	0.9999820304942273
ab28e9f8e85012fed968bcbf0f186758	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999999954191784
e90b3ceee43df216c490c514b5af9c2f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__Photobacterium_damselae	0.8663960195883245
394588615aaeb3822d3a16246058db08	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9999231354492399
2e86f4503369b0fc887b2047633859e0	d__Bacteria	0.9865156159070687
714c49d0432c0322e1c36ec9f63c3c91	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group; s__uncultured_bacterium	0.8088435506449627
dcc5756cf2f3402d04be8ab9512b0895	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9999597024131062
2a0f9ba6729b8c4d9caa138532e49b91	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade; s__uncultured_marine	0.7568326027587138
9a98e01df6f45d36489237ef1e5ee3cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999726323527076
0ba7e35ce80bfa4b939d3a06d2228ee2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__uncultured; s__uncultured_bacterium	0.9999790758134949
0ccd7aad1fe0d7ea087ff71af9304794	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9037764441330267
02f810cd230e9ef90a0caa32c9119e13	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9998942031866058
cc561ae5cf3b23b4a95c20614c790a0f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999856889
fbd7e59dccd7f51230a69c69c7585b42	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__uncultured; s__uncultured_bacterium	0.9992488627307985
